,ms_subclass,ms_zoning,street,alley,land_contour,utilities,lot_config,neighborhood,condition_1,bldg_type,house_style,overall_qual,exter_qual,foundation,bsmt_cond,heating_qc,central_air,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,totrms_abvgrd,functional,fireplaces,garage_type,garage_cars,garage_qual,paved_drive,enclosed_porch,pool_area,mo_sold,yr_sold,saleprice
1113,70,3,0,0,0,0,4,15,0,0,1,5,3,3,4,2,0,0,0,1,0,3,1,8,0,0,2,1,1,0,45,0,7,2006,116500
1114,60,0,0,0,0,0,1,1,0,0,1,7,1,1,2,3,0,0,0,2,1,3,1,10,0,1,3,2,1,1,0,0,7,2008,188000
1115,85,0,0,0,0,0,1,0,0,0,4,5,0,0,2,3,0,0,1,2,0,3,1,8,0,1,5,2,1,1,0,0,6,2007,175000
1116,120,0,0,0,0,0,1,2,0,1,0,8,1,0,2,2,0,1,0,2,0,2,1,7,0,0,1,2,1,1,0,0,10,2007,182000
1117,30,3,0,0,2,0,1,14,4,0,0,5,1,3,2,1,0,0,0,1,0,2,1,6,0,0,2,2,1,1,116,0,4,2007,103000
1118,20,0,0,0,0,0,1,9,0,0,0,10,2,1,2,3,0,1,0,2,1,2,1,11,0,2,1,3,1,1,0,0,3,2007,466500
1119,20,0,0,0,0,0,1,0,0,0,0,6,1,0,2,1,0,1,0,2,0,3,1,8,0,0,1,1,1,1,0,0,6,2009,149500
1120,120,0,0,0,0,0,1,6,0,2,0,7,0,0,2,1,0,0,0,2,0,2,1,6,0,0,1,1,1,1,0,0,4,2007,142500
1121,30,0,0,0,0,0,1,20,0,0,0,5,0,1,2,1,0,0,0,1,0,3,1,7,0,0,2,1,1,1,64,0,4,2007,136500
1122,160,2,0,0,0,0,1,26,0,2,1,6,0,1,2,3,0,0,0,2,1,3,1,8,0,0,2,2,1,1,0,0,6,2006,137000
1123,20,0,0,0,0,0,1,3,0,0,0,7,1,0,1,3,0,1,0,2,0,2,1,8,0,1,1,2,1,1,0,0,6,2008,226500
1124,20,0,0,0,0,0,1,1,0,0,0,7,0,1,2,2,0,1,0,1,1,2,1,7,0,1,1,2,1,1,0,0,2,2010,171500
1125,80,0,0,0,0,0,1,19,0,0,2,5,0,0,2,2,0,0,0,1,0,3,1,7,0,0,2,2,1,1,0,0,7,2006,132500
1126,90,0,0,0,0,0,1,0,0,3,0,3,0,2,0,0,1,0,0,2,0,2,2,8,0,0,2,2,1,1,0,0,5,2006,87500
1127,60,1,0,0,0,0,0,4,0,0,1,7,0,1,2,3,0,1,0,2,1,3,1,10,0,1,1,2,1,1,0,0,6,2008,223000
1128,20,0,0,0,0,0,1,0,0,0,0,6,1,0,2,1,0,1,0,1,1,3,1,9,0,1,1,2,1,1,0,0,7,2008,174000
1129,20,0,0,0,0,0,1,0,0,0,0,5,0,0,2,3,0,1,0,1,0,2,1,5,0,0,1,1,1,1,0,0,6,2006,142000
1130,20,1,0,0,0,0,1,4,0,0,0,8,1,1,1,3,0,0,0,2,0,3,1,9,0,1,1,2,1,1,0,0,6,2006,232600
1131,20,0,0,0,0,0,1,3,0,0,0,6,0,0,2,0,0,1,0,1,1,3,1,7,0,1,1,2,1,1,0,648,1,2006,181000
1132,160,3,0,0,0,0,1,10,0,1,1,6,0,0,2,2,0,1,0,2,1,5,1,13,3,1,1,2,1,1,0,0,6,2006,151400
1133,20,0,0,0,0,0,1,7,0,0,0,8,1,1,2,3,0,0,0,2,0,3,1,9,0,1,1,3,1,1,0,0,5,2007,250000
1134,60,0,0,0,0,0,1,3,0,0,1,7,0,0,2,1,0,0,0,2,1,3,1,10,0,1,1,2,1,1,156,0,3,2010,196500
1135,75,3,0,1,0,0,0,14,0,0,5,7,0,1,2,1,0,0,0,2,0,3,1,10,0,1,1,2,1,0,150,0,2,2007,185000
1136,20,0,0,0,0,0,1,3,3,0,0,6,0,0,2,1,0,1,0,1,0,3,1,6,0,0,1,1,1,1,0,0,8,2009,113000
1137,20,0,0,0,1,0,1,2,0,0,0,8,1,1,2,3,0,1,0,2,0,2,1,9,0,1,1,2,1,1,0,0,10,2007,392000
1138,90,0,0,0,0,0,2,18,0,3,4,6,0,0,1,1,0,0,2,2,0,4,0,6,0,0,0,0,0,1,0,0,10,2006,127500
1139,160,1,0,0,0,0,1,4,0,2,1,6,1,1,2,3,0,0,0,2,1,3,1,7,0,0,2,2,1,1,0,0,9,2007,177000
1140,60,1,0,0,0,0,1,4,0,0,1,6,1,1,2,3,0,0,0,2,1,4,1,12,2,1,3,3,1,1,0,0,6,2007,265000
1141,60,1,0,0,0,0,1,4,0,0,1,8,1,1,2,3,0,1,0,2,1,3,1,11,0,2,1,2,4,1,36,0,6,2007,312500
1142,75,3,0,0,0,0,1,14,4,0,5,10,2,3,2,2,0,0,0,3,1,3,1,13,0,1,2,2,4,1,0,0,7,2008,325000
1143,20,0,0,0,3,0,1,24,0,0,0,8,1,0,1,2,0,1,0,2,0,2,1,8,3,2,1,3,1,1,255,0,4,2009,275000
1144,60,0,0,0,0,0,1,9,0,0,1,7,1,1,2,3,0,0,0,2,1,4,1,12,0,1,1,3,1,1,0,0,6,2007,290000
1145,20,0,0,0,0,0,2,11,2,0,0,6,0,0,2,3,0,1,0,2,0,3,1,9,0,2,1,2,1,1,186,0,4,2010,169000
1146,30,3,0,0,0,0,1,13,0,0,0,5,0,0,2,2,0,0,0,1,0,2,1,5,0,0,2,1,1,1,129,0,6,2006,89000
1147,60,0,0,0,0,0,1,1,0,0,1,6,0,1,2,2,0,0,0,2,1,3,1,10,0,1,1,2,1,1,0,0,5,2010,180400
1148,20,0,0,0,0,0,1,7,0,0,0,8,1,1,2,3,0,1,0,2,0,3,1,9,0,1,1,3,1,1,0,0,10,2009,284000
1149,20,0,0,0,0,0,1,0,3,0,0,5,0,0,2,3,0,0,0,1,0,2,1,6,0,0,1,1,1,1,0,0,7,2007,114500
1150,20,0,0,0,0,0,1,19,0,0,0,7,1,1,2,3,0,0,0,2,0,3,1,9,0,0,1,3,1,1,0,0,7,2006,212900
1151,20,0,0,0,0,0,1,19,0,0,0,7,1,1,2,3,0,0,0,2,0,3,1,8,0,0,1,2,1,1,0,0,6,2009,187100
1152,160,1,0,1,0,0,0,4,0,1,1,6,0,1,2,2,0,0,0,2,1,2,1,8,0,1,2,2,1,1,0,0,6,2007,176000
1153,20,0,0,0,0,0,2,20,0,0,0,6,0,1,2,3,0,0,1,2,0,3,1,9,0,2,1,2,1,1,216,0,9,2007,215000
1154,60,0,0,0,0,0,1,19,0,0,1,7,1,1,2,3,0,0,0,2,1,3,1,9,0,0,1,2,1,1,0,0,9,2008,185900
1155,20,0,0,0,0,0,1,0,0,0,0,4,0,0,2,1,0,0,0,1,0,3,1,6,0,0,2,2,1,1,0,0,11,2009,120500
1156,60,0,0,0,0,0,1,1,7,0,1,5,1,1,1,3,0,0,0,2,1,4,1,10,0,1,3,2,1,1,0,0,7,2006,192140
1157,20,0,0,0,0,0,1,22,0,0,0,5,1,0,2,3,0,0,1,1,0,3,1,6,0,1,1,1,1,1,0,0,10,2008,130500
1158,50,0,0,0,0,0,1,18,0,0,3,4,0,2,0,1,1,0,0,2,0,4,1,11,1,0,2,1,1,0,185,0,4,2009,98000
1159,20,0,0,0,0,0,1,19,0,0,0,9,1,1,2,3,0,1,0,2,0,3,1,9,0,2,1,3,4,1,70,0,6,2008,475000
1160,30,3,0,0,0,0,0,15,0,0,0,5,0,3,3,2,0,0,0,1,0,2,1,7,7,0,2,1,5,0,0,0,11,2007,67000
1161,60,0,0,0,0,0,1,7,0,0,1,8,1,1,2,3,0,1,0,1,1,3,1,10,0,1,1,3,1,1,0,0,11,2007,325624
1162,20,0,0,0,0,0,2,22,0,0,0,7,1,1,2,3,0,1,0,1,1,1,1,6,0,1,1,2,1,1,0,0,7,2007,245000
1163,20,0,0,0,0,0,1,10,1,0,0,5,0,1,2,3,0,1,0,1,1,3,1,8,0,0,2,2,1,1,0,0,6,2008,159000
1164,20,0,0,0,0,0,1,0,0,0,0,5,0,0,2,1,0,1,0,1,1,3,1,8,0,0,1,2,1,1,0,0,6,2007,156000
1165,20,0,0,0,0,0,1,7,0,0,0,10,2,1,2,3,0,1,0,2,0,2,1,12,0,2,1,3,1,1,0,0,4,2009,555000
1166,20,0,0,0,0,0,2,24,0,0,0,6,0,1,2,1,0,0,0,2,0,3,1,8,0,0,1,2,1,1,0,0,6,2008,162500
1167,90,0,0,0,0,0,1,10,0,3,4,6,1,1,2,2,0,2,0,2,0,2,2,10,0,0,1,4,1,1,0,0,4,2006,224500
1168,20,0,0,0,0,0,1,1,0,0,0,6,0,0,2,2,0,0,0,2,1,3,1,9,0,1,1,2,1,1,180,0,7,2008,133000
1169,60,0,0,0,0,0,1,1,0,0,1,7,1,1,2,3,0,0,0,2,1,3,1,11,0,1,1,2,1,1,0,0,7,2006,180000
1170,20,0,0,0,0,0,1,22,0,0,0,5,0,0,2,2,0,0,0,1,0,3,1,7,0,0,1,1,1,1,0,0,7,2008,134500
1171,60,0,0,0,1,0,2,2,0,0,1,10,2,1,2,3,0,0,0,3,1,3,1,14,0,1,3,3,1,1,37,0,10,2006,438780
1172,80,0,0,0,0,0,0,0,0,0,2,6,0,0,2,2,0,0,1,1,0,3,1,7,0,1,5,1,1,1,0,0,12,2008,165000
1173,20,0,0,0,0,0,1,0,0,0,0,5,0,0,2,1,0,0,0,1,0,3,1,6,0,0,1,1,1,1,0,0,7,2009,100000
1174,20,0,0,0,0,0,1,0,0,0,0,7,0,0,2,2,0,0,0,1,1,3,1,7,0,2,1,2,1,1,203,0,8,2009,176000
1175,20,0,0,0,0,0,1,11,0,0,0,5,0,0,2,1,0,1,0,1,1,3,1,8,0,1,1,2,1,1,0,0,7,2006,170000
1176,120,0,0,0,0,0,1,8,0,1,0,7,1,1,2,3,0,0,0,2,0,2,1,9,0,1,1,3,1,1,0,0,6,2009,174000
1177,50,3,0,0,0,0,1,15,0,0,3,6,0,1,2,1,0,1,0,2,0,3,1,8,0,1,2,1,1,1,0,0,8,2008,127000
1178,60,0,0,0,0,0,1,1,0,0,1,7,0,1,2,3,0,0,0,2,1,3,1,10,0,1,3,2,1,1,0,0,5,2008,185900
1179,30,3,0,0,0,0,1,14,4,0,0,5,0,3,2,2,0,0,0,1,0,2,1,5,0,0,1,1,1,1,80,0,12,2009,91300
1180,20,0,0,0,0,0,1,19,0,0,0,6,1,1,2,3,0,1,0,2,0,3,1,9,0,0,1,2,1,1,0,0,5,2006,200000
1181,50,0,0,0,0,0,1,0,4,0,3,6,0,0,2,3,0,0,0,2,0,3,1,9,0,1,1,1,1,1,0,0,1,2007,143000
1182,50,0,0,0,0,0,1,11,0,0,3,5,1,0,2,3,0,1,0,2,0,4,1,10,0,1,1,2,1,1,0,0,7,2006,172500
1183,20,0,0,0,0,0,1,18,0,0,0,4,0,0,2,1,0,0,0,1,0,2,1,5,0,0,2,2,1,1,0,0,6,2007,110000
1184,20,0,0,0,0,0,0,0,0,0,0,4,0,0,2,1,0,1,0,1,0,3,1,7,0,1,1,3,1,1,84,0,5,2009,140000
1185,20,0,0,0,0,0,1,19,0,0,0,6,1,1,2,2,0,0,0,2,0,3,1,8,0,1,1,2,1,1,0,0,3,2007,176432
1186,20,0,0,0,0,0,1,10,0,0,0,6,0,0,2,2,0,1,0,2,0,3,1,8,0,0,1,2,1,1,0,0,6,2008,179200
1187,20,0,0,0,0,0,1,19,0,0,0,7,1,1,2,3,0,1,0,2,0,3,1,8,0,0,1,2,1,1,0,0,1,2007,203000
1188,20,0,0,0,0,0,1,4,0,0,0,7,1,1,2,3,0,0,0,2,0,3,1,9,0,0,1,3,1,1,0,0,6,2007,248328
1189,20,0,0,0,1,0,0,23,0,0,0,9,2,1,2,3,0,1,0,2,0,3,1,9,0,0,1,3,1,1,0,0,1,2009,316500
1190,50,0,0,0,0,0,1,18,0,0,3,7,0,0,2,1,0,0,0,1,0,2,1,6,0,1,1,1,1,1,0,0,1,2008,125600
1191,20,3,0,0,0,0,1,14,0,0,0,5,0,0,2,2,0,1,0,1,0,2,1,6,0,0,2,1,1,0,0,0,6,2008,110000
1192,30,3,0,0,0,0,1,14,0,0,0,4,0,1,2,2,0,0,0,1,0,2,1,6,0,0,2,1,1,1,168,0,7,2007,108500
1193,20,4,1,0,2,0,1,15,0,0,0,5,3,0,2,1,1,0,0,1,0,2,1,5,0,0,5,2,1,0,0,0,6,2010,55993
1194,50,3,0,0,0,0,1,14,4,0,3,5,0,3,2,3,0,0,0,1,0,3,1,8,0,1,2,1,1,1,126,0,6,2010,129000
1195,20,0,0,0,0,0,1,23,0,0,0,6,0,0,1,2,0,1,0,2,0,2,1,7,0,1,1,2,1,1,0,0,7,2006,176000
1196,20,0,0,0,0,0,1,0,0,0,0,6,0,0,2,0,0,0,0,1,1,3,1,8,0,0,1,1,1,1,0,0,6,2009,154000
1197,20,0,0,0,0,0,0,23,0,0,0,6,1,0,1,3,0,0,0,2,0,3,1,8,0,1,1,2,1,1,0,0,3,2008,180000
1198,120,3,0,0,0,0,1,10,0,1,0,5,0,1,2,1,0,1,0,1,1,3,1,8,0,1,1,2,1,1,0,0,8,2007,134000
1199,20,0,0,0,0,0,0,18,0,0,0,6,0,0,1,1,0,1,0,2,0,4,1,9,0,1,1,2,1,1,39,0,6,2007,243000
1200,20,0,0,0,0,0,1,23,0,0,0,8,1,1,2,3,0,1,0,2,0,3,1,11,0,1,1,3,1,1,0,0,11,2007,270000
1201,20,0,0,0,2,0,0,22,0,0,0,6,0,1,2,1,0,0,0,1,1,3,1,7,0,0,1,2,1,1,158,0,6,2007,134000
1202,60,0,0,0,3,0,1,9,0,0,1,7,1,1,2,3,0,1,0,2,1,4,1,12,0,1,1,3,1,1,144,0,4,2009,260000
1203,60,0,0,0,0,0,1,19,0,0,1,7,1,1,2,2,0,0,0,2,1,3,1,10,0,1,1,2,1,1,0,0,5,2007,168675
1204,80,0,0,0,0,0,2,1,0,0,2,6,0,1,2,2,0,0,0,2,1,3,1,10,0,1,3,2,1,1,0,0,3,2007,160000
1205,50,3,0,1,0,0,1,14,0,0,3,5,0,3,2,2,0,0,0,1,0,3,1,6,0,0,0,0,0,0,30,0,9,2008,95000
1206,60,0,0,0,0,0,1,19,0,0,1,6,1,1,2,3,0,0,0,2,1,3,1,10,0,1,1,2,1,1,0,0,7,2009,173000
1207,20,1,0,1,0,0,1,4,0,0,0,7,1,1,1,3,0,1,0,2,0,2,1,7,0,1,1,2,1,1,0,0,8,2006,187750
1208,60,0,0,0,0,0,2,3,0,0,1,7,0,0,2,2,0,0,0,2,1,3,1,10,0,1,1,2,1,1,0,0,11,2008,215000
1209,20,0,0,0,0,0,0,11,0,0,0,5,0,0,2,2,0,0,0,1,0,3,1,7,0,0,1,1,1,1,0,0,3,2008,120000
1210,20,0,0,0,0,0,1,4,0,0,0,7,1,1,1,3,0,1,0,2,0,3,1,9,0,1,1,2,1,1,0,0,4,2007,249000
1211,20,0,0,0,0,0,1,3,7,0,0,7,0,0,2,2,0,1,0,2,0,3,1,9,0,0,1,2,1,1,35,0,4,2006,164500
1212,120,3,0,0,0,0,1,25,0,1,0,7,1,0,0,2,0,0,0,2,0,2,1,7,0,0,1,1,1,1,0,0,11,2006,230000
1213,70,3,0,0,0,0,0,14,3,0,1,7,0,3,2,2,1,1,0,1,1,3,1,8,0,1,1,2,1,1,70,0,9,2007,140000
1214,20,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,0,1,0,1,0,2,1,5,0,0,2,1,1,1,0,0,9,2009,118900
1215,20,0,0,0,0,0,1,19,0,0,0,8,1,1,2,3,0,0,0,2,0,3,1,8,0,1,1,3,1,1,0,0,6,2009,239900
1216,120,0,0,0,0,0,1,6,0,1,0,6,0,0,2,2,0,0,1,2,0,2,1,6,0,1,1,2,1,1,0,0,7,2006,146300
1217,120,3,0,0,0,0,1,10,0,1,0,5,0,1,2,2,0,0,0,1,0,3,1,7,0,0,1,2,1,1,0,0,6,2008,124000
1218,190,0,0,0,0,0,1,11,0,4,4,5,0,0,2,1,0,1,0,1,0,3,1,7,0,0,2,1,1,1,0,0,3,2007,130000
1219,20,0,0,0,0,0,1,10,0,0,0,7,0,1,2,3,0,0,0,2,0,3,1,8,0,0,1,2,1,1,0,0,12,2007,179000
1220,20,0,0,0,0,0,0,1,0,0,0,7,0,1,2,3,0,0,0,2,0,3,1,7,0,0,1,2,1,1,508,0,5,2009,180500
1221,30,3,0,0,0,0,0,14,4,0,0,4,0,0,2,1,0,0,0,1,0,2,1,5,0,0,1,1,1,1,0,0,6,2010,80000
1222,20,0,0,0,0,0,1,4,0,0,0,8,1,1,2,3,0,0,0,2,0,3,1,9,0,1,1,3,1,1,0,0,5,2009,287090
1223,20,3,0,0,0,0,1,14,0,0,0,5,0,1,0,2,0,0,0,1,0,2,1,5,0,0,2,1,1,1,0,0,12,2008,97000
1224,120,0,0,0,0,0,1,8,0,1,0,7,1,1,2,3,0,1,0,2,0,2,1,7,0,1,1,2,1,1,0,0,5,2006,246990
1225,20,0,1,0,0,0,1,1,0,0,0,6,0,0,2,0,0,1,0,1,0,3,1,7,0,1,1,2,1,1,246,0,3,2007,154204
1226,20,0,0,0,0,0,0,0,0,0,0,7,0,0,2,3,0,0,0,1,1,3,1,8,0,1,1,2,1,1,144,0,4,2008,186000
1227,160,3,0,0,0,0,1,5,0,2,1,5,0,0,2,1,0,0,0,2,1,3,1,9,0,0,2,1,1,1,0,0,12,2008,111750
1228,20,0,0,0,1,0,1,7,0,0,0,9,2,1,2,3,0,1,0,2,1,3,1,13,0,2,1,3,1,1,0,0,6,2010,500000
1229,60,0,0,0,0,0,1,19,0,0,1,7,1,1,2,3,0,0,0,2,1,3,1,9,0,1,3,2,1,1,0,0,3,2008,177439
1230,60,0,0,0,0,0,1,7,0,0,1,9,2,1,2,3,0,1,0,2,1,3,1,13,0,1,1,3,1,1,0,0,7,2009,335000
1231,60,0,0,0,0,0,1,3,0,0,1,7,0,0,2,1,0,0,0,2,1,4,1,11,0,1,1,2,1,1,0,0,9,2008,205000
1232,120,0,0,0,1,0,1,2,0,1,0,8,1,1,2,2,0,1,0,1,0,1,1,5,0,1,1,2,1,1,140,0,8,2007,212000
1233,120,3,0,0,1,0,0,20,4,1,0,8,1,1,2,3,0,1,1,2,0,2,1,7,0,1,1,2,1,1,0,0,5,2010,246000
1234,20,0,0,0,0,0,1,3,0,0,0,7,1,0,2,1,0,1,0,2,0,3,1,8,0,0,1,2,1,1,0,0,7,2008,181900
1235,50,3,0,0,0,0,0,14,0,0,3,5,0,3,2,1,0,1,0,1,0,3,1,7,0,0,2,2,1,1,0,0,4,2010,130000
1236,70,3,0,1,0,0,1,14,0,0,1,5,0,3,4,3,0,0,0,2,0,2,1,9,0,0,2,2,1,1,112,0,5,2007,132000
1237,60,0,0,0,0,0,1,10,0,0,1,7,1,1,1,3,0,1,0,2,1,3,1,10,0,1,1,2,1,1,0,0,7,2007,220000
1238,20,0,0,0,0,0,1,19,0,0,0,8,1,1,2,3,0,0,0,2,0,3,1,9,0,1,1,2,1,1,0,0,6,2009,236500
1239,60,1,0,0,0,0,1,4,7,0,1,8,1,1,2,3,0,1,0,2,1,3,1,11,0,0,3,2,1,1,0,0,12,2009,263435
1240,50,3,0,0,2,0,1,15,0,0,3,6,0,3,2,1,0,0,0,2,0,4,1,11,4,1,2,2,1,1,0,0,11,2008,141000
1241,60,0,0,0,0,0,1,1,0,0,1,7,1,1,2,3,0,0,0,2,1,4,1,12,0,1,3,2,1,1,0,0,5,2008,213000
1242,20,0,0,0,0,0,1,23,0,0,0,7,1,1,2,3,0,0,0,2,0,2,1,8,0,0,1,2,1,1,0,0,1,2010,179781
1243,120,0,0,0,0,0,1,7,0,1,0,8,1,1,2,3,0,1,0,2,0,2,1,8,0,1,1,2,1,1,0,0,6,2008,234250
1244,20,0,0,0,0,0,0,23,0,0,0,8,1,0,2,1,0,1,0,2,0,2,1,12,0,1,1,2,1,1,174,0,5,2008,287000
1245,60,0,0,0,0,0,0,1,0,0,1,8,1,1,2,3,0,1,0,2,1,4,1,11,0,1,3,3,1,1,0,0,7,2009,257500
1246,30,3,0,0,0,0,0,13,0,0,0,6,0,3,2,1,1,0,0,1,0,2,1,6,0,1,2,1,1,1,0,0,5,2007,102000
1247,45,3,0,1,2,0,1,15,0,0,6,7,0,1,2,3,0,0,0,1,0,3,1,7,0,1,1,1,1,0,205,0,6,2007,139400
1248,50,0,0,1,0,0,0,14,4,0,3,3,0,1,2,1,0,0,0,1,0,3,1,7,0,0,2,3,1,1,160,0,1,2006,105000
1249,20,0,0,0,0,0,1,0,0,0,0,8,1,1,1,3,0,1,0,2,0,4,1,10,0,1,1,2,1,1,0,0,10,2007,268000
1250,80,0,0,0,0,0,2,18,0,0,2,6,1,0,2,1,0,0,0,2,0,4,1,10,0,1,1,2,4,1,0,738,8,2006,274970
1251,120,0,0,0,0,0,1,8,0,1,0,7,1,1,2,3,0,0,0,2,0,2,1,7,0,1,1,2,1,1,0,0,8,2009,180000
1252,70,3,0,0,0,0,1,14,0,0,1,7,0,3,2,3,0,0,0,2,0,3,1,9,0,1,2,2,1,0,116,0,10,2008,161000
1253,20,0,0,0,3,0,1,18,0,0,0,4,0,0,0,3,0,0,0,1,0,2,1,7,0,0,2,1,1,1,0,0,4,2010,84900
1254,190,0,0,0,0,0,1,0,0,4,0,5,0,0,2,1,0,1,0,1,0,2,1,6,0,0,1,1,1,1,0,0,4,2010,119000
1255,20,0,0,0,0,0,1,23,0,0,0,8,1,1,2,3,0,1,0,2,1,3,1,10,0,1,1,3,1,1,0,0,6,2008,370000
1256,20,0,0,0,0,0,1,19,0,0,0,7,1,1,2,3,0,0,0,2,0,2,1,8,0,0,1,2,1,1,0,0,7,2007,175900
1257,90,0,0,0,0,0,1,10,3,3,1,5,0,2,0,1,0,0,0,2,0,6,2,14,0,0,2,2,1,1,0,0,6,2009,142953
1258,120,0,0,0,0,0,3,24,0,1,0,8,1,1,2,3,0,1,0,1,1,1,1,7,0,1,1,2,1,1,0,0,5,2007,279700
1259,20,0,0,0,0,0,0,0,3,0,0,5,0,0,2,2,0,0,0,1,1,3,1,8,0,1,1,1,1,1,0,0,3,2006,132000
1260,60,0,0,0,0,0,1,19,6,0,1,9,1,1,2,3,0,1,0,2,1,3,1,11,0,2,1,3,1,1,0,0,5,2009,313000
1261,50,4,0,0,3,0,1,15,0,0,3,4,0,0,2,2,0,0,0,1,1,3,1,9,0,0,4,1,1,1,120,0,9,2006,108000
1262,60,0,0,0,0,0,1,18,0,0,1,7,1,1,2,3,0,0,0,2,1,3,1,10,0,1,3,2,1,1,0,0,7,2008,165400
1263,60,0,0,0,0,0,1,19,6,0,1,6,1,1,2,3,0,0,0,2,1,3,1,9,0,1,1,2,1,1,0,0,8,2006,187000
1264,60,0,0,0,0,0,1,9,0,0,1,8,1,1,2,3,0,1,0,2,1,4,1,12,0,1,1,3,1,1,202,0,7,2009,403000
1265,60,0,0,0,0,0,1,3,0,0,1,6,0,0,2,1,0,0,0,2,1,4,1,11,0,1,1,2,1,1,0,0,6,2007,195000
1266,80,0,0,0,0,0,1,0,0,0,2,6,0,0,2,1,0,1,0,1,0,3,1,7,0,1,1,2,1,1,0,0,5,2007,158500
1267,60,0,0,0,0,0,0,19,0,0,1,8,1,1,2,3,0,1,0,2,1,3,1,10,0,1,1,2,1,1,0,0,11,2006,255000
1268,20,0,0,0,0,0,2,20,0,0,0,5,0,1,2,3,0,0,0,2,1,3,1,10,0,2,1,2,1,1,224,0,4,2008,236500
1269,20,0,0,0,0,0,1,0,0,0,0,5,0,0,2,1,0,1,0,1,0,3,1,6,0,0,2,1,1,1,0,0,11,2007,129250
1270,20,0,0,0,0,0,1,20,0,0,0,7,0,0,2,1,0,1,0,2,0,1,1,8,0,2,1,2,1,1,0,0,3,2010,289000
1271,90,0,0,0,0,0,1,22,0,3,1,5,0,0,0,1,0,0,0,2,2,4,2,12,0,0,1,2,1,1,0,0,11,2008,100000
1272,60,0,0,0,0,0,1,19,0,0,1,8,1,1,2,3,0,1,0,2,1,4,1,10,0,1,1,2,1,1,0,0,1,2007,275000
1273,60,0,0,0,0,0,1,19,0,0,1,8,1,1,2,3,0,0,0,2,1,3,1,10,0,1,1,2,1,1,0,0,6,2008,207000
1274,20,0,0,0,0,0,0,0,3,0,0,5,0,0,2,2,0,1,0,1,1,1,1,8,0,0,2,2,1,1,0,0,10,2006,146000
1275,160,3,0,0,0,0,1,5,0,2,1,6,0,0,2,3,0,0,0,1,1,3,1,8,0,0,2,1,1,1,0,0,7,2006,116000
1276,60,0,0,0,0,0,1,19,0,0,1,7,0,1,2,3,0,1,0,2,1,3,1,11,0,0,1,2,1,1,0,0,2,2009,219500
1277,120,0,0,0,0,0,1,7,0,1,0,7,1,1,2,3,0,0,0,2,0,2,1,8,0,1,1,2,1,1,0,0,11,2009,173000
1278,20,0,0,0,0,0,1,18,0,0,0,4,0,0,2,3,0,0,0,1,0,3,1,7,0,0,1,1,1,1,0,0,4,2009,135000
1279,60,0,0,0,0,0,1,19,0,0,1,7,1,1,2,3,0,1,0,2,1,3,1,10,0,1,1,2,1,1,0,0,6,2007,213000
1280,20,0,0,0,0,0,1,11,0,0,0,6,0,0,2,1,0,0,0,1,0,3,1,7,0,1,1,2,1,1,280,0,10,2007,150000
1281,120,0,0,0,0,0,1,8,0,1,0,7,1,1,2,3,0,0,2,0,2,2,1,9,0,1,1,3,1,1,0,0,2,2007,194201
1282,120,0,0,0,0,0,1,8,0,1,0,7,1,1,2,3,0,0,0,2,0,1,1,9,0,1,1,2,1,1,0,0,5,2009,181000
1283,20,0,0,0,0,0,1,0,0,0,0,6,0,0,2,2,0,0,0,1,1,4,1,9,0,0,1,1,1,1,275,0,4,2007,157900
1284,60,0,0,0,0,0,0,19,0,0,1,7,1,1,2,3,0,1,0,2,1,3,1,10,0,1,1,2,1,1,0,0,9,2006,217000
1285,60,1,0,0,0,0,1,4,0,0,1,8,1,1,2,3,0,0,0,2,1,3,1,12,0,1,1,3,1,1,0,0,5,2009,252000
1286,60,0,0,0,0,0,1,19,0,0,1,7,1,1,2,3,0,0,0,2,1,4,1,11,0,0,3,2,1,1,0,0,9,2006,197000
1287,60,0,0,0,0,0,1,1,0,0,1,7,1,1,2,3,0,0,0,2,1,3,1,10,0,1,3,2,1,1,0,0,9,2009,189500
1288,50,0,0,1,0,0,1,18,0,0,3,5,0,3,2,2,0,0,1,1,1,3,1,9,0,0,2,1,1,1,96,0,7,2006,116000
1289,20,0,0,0,0,0,1,3,3,0,0,6,0,0,2,1,0,1,0,1,1,3,1,8,0,2,1,2,1,1,0,0,6,2010,143000
1290,20,0,0,0,0,0,1,0,0,0,0,5,0,0,2,1,0,0,0,1,0,3,1,7,0,0,1,1,1,1,0,0,5,2007,119000
1291,50,0,0,0,0,0,1,0,0,0,3,6,0,0,2,0,0,0,0,1,0,4,1,7,0,0,1,1,1,1,0,0,4,2008,127500
1292,60,1,0,0,0,0,1,4,0,0,1,6,1,1,2,3,0,0,0,2,1,3,1,10,0,0,1,2,1,1,0,0,2,2006,200825
1293,30,0,0,1,0,0,1,18,3,0,0,2,0,3,2,1,1,0,0,1,0,1,1,4,0,0,2,1,2,0,100,0,2,2006,35000
1294,60,0,0,0,0,0,0,3,0,0,1,7,1,1,2,3,0,0,1,2,1,4,1,11,2,2,1,4,1,1,0,0,12,2008,292500
1295,160,3,0,0,0,0,1,5,0,2,1,6,0,0,2,1,0,0,0,1,1,2,1,7,0,0,2,1,1,1,0,0,9,2008,106000
